img_path,label
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_111.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_11.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_121.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_131.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_141.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_151.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_161.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_171.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_181.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_191.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_1.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_201.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_211.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_21.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_221.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_231.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_241.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_251.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_261.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_271.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_281.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_291.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_31.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_41.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_51.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_61.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_71.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_81.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_017_91.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_018_101.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_111.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_11.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_121.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_131.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_141.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_151.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_161.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_171.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_181.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_191.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_1.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_201.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_211.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_21.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_221.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_231.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_241.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_251.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_261.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_271.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_281.png,0
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_youtube_024_291.png,0
