img_path,label
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_101.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_111.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_11.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_121.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_131.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_141.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_151.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_161.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_171.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_181.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_191.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_1.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_201.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_211.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_21.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_221.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_231.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_241.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_251.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_261.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_271.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_281.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_291.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_31.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_41.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_51.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_61.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_71.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_81.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00240_91.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_101.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_111.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_11.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_121.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_131.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_141.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_151.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_161.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_171.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_181.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_191.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_1.png,0
/home/user/HeXiNan/fairness_gen/celebdf/crop_img/0_YouTube-real_00241_201.png,0
