img_path,label
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_101.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_111.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_11.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_121.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_131.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_141.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_151.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_161.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_171.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_181.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_191.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_1.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_201.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_211.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_21.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_221.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_231.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_241.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_251.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_261.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_271.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_281.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_291.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_31.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_41.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_51.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_61.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_71.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_81.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_005_010_91.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_101.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_111.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_11.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_121.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_131.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_141.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_151.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_161.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_171.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_181.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_191.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_1.png,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_NeuralTextures_010_005_201.png,1
